crystal_system,feature,mean_coefficient,std_coefficient,mean_absolute_coefficient,std_absolute_coefficient,nonzero_folds
Cubic,MagpieData avg_dev SpaceGroupNumber,-0.28298102889276566,0.06755274642478863,0.28298102889276566,0.06755274642478863,5
Cubic,MagpieData maximum AtomicWeight,-0.2918876370042654,0.21353277515470212,0.2918876370042654,0.21353277515470212,4
Cubic,MagpieData maximum Column,0.05477960610924674,0.035952279144193286,0.05477960610924674,0.035952279144193286,5
Cubic,MagpieData maximum CovalentRadius,0.0022221491085790785,0.004968876462923381,0.0022221491085790785,0.004968876462923381,1
Cubic,MagpieData maximum Electronegativity,-0.02095344678754937,0.017884843365876903,0.0246103103512351,0.010563714691818542,5
Cubic,MagpieData maximum GSbandgap,-0.0023809502012474087,0.07898126788976004,0.05057473788250967,0.055207532932058906,3
Cubic,MagpieData maximum GSmagmom,-0.1573075116383793,0.0377756788088469,0.1573075116383793,0.0377756788088469,5
Cubic,MagpieData maximum GSvolume_pa,0.0032338357273664397,0.007231076514458836,0.0032338357273664397,0.007231076514458836,1
Cubic,MagpieData maximum MeltingT,-0.0013473381290574052,0.0034152454620598413,0.002495414194854777,0.002479755351598587,3
Cubic,MagpieData maximum MendeleevNumber,-0.014123157728617775,0.017188053532960792,0.014123157728617775,0.017188053532960792,4
Cubic,MagpieData maximum NUnfilled,-0.032767665477135964,0.03780015658145346,0.032767665477135964,0.03780015658145346,3
Cubic,MagpieData maximum NValence,-0.0597180143072813,0.04997934559126687,0.0597180143072813,0.04997934559126687,4
Cubic,MagpieData maximum NdUnfilled,-0.01779559204469081,0.03120023150145495,0.019487354774835586,0.02991006638023938,3
Cubic,MagpieData maximum NdValence,0.18907190870747964,0.02940729932973064,0.18907190870747964,0.02940729932973064,5
Cubic,MagpieData maximum NfUnfilled,-0.04439786904755945,0.033585254625826066,0.04439786904755945,0.033585254625826066,4
Cubic,MagpieData maximum NfValence,0.33314160456337677,0.03362707050104127,0.33314160456337677,0.03362707050104127,5
Cubic,MagpieData maximum NpUnfilled,0.06931062097875827,0.046758894243413916,0.06931062097875827,0.046758894243413916,5
Cubic,MagpieData maximum NpValence,0.0036581494302918086,0.004079381638938443,0.0036581494302918086,0.004079381638938443,4
Cubic,MagpieData maximum NsUnfilled,-0.04103236146497546,0.09175114951302799,0.04103236146497546,0.09175114951302799,1
Cubic,MagpieData maximum NsValence,0.0,0.0,0.0,0.0,0
Cubic,MagpieData maximum Number,0.0,0.0,0.0,0.0,0
Cubic,MagpieData maximum Row,0.12995415854372028,0.04674173975368928,0.12995415854372028,0.04674173975368928,5
Cubic,MagpieData maximum SpaceGroupNumber,-0.017106377585430023,0.03873029125127742,0.028617470569317426,0.029019323317329756,3
Cubic,MagpieData mean AtomicWeight,-0.013093506019344444,0.029277969523056856,0.013093506019344444,0.029277969523056856,1
Cubic,MagpieData mean Column,-0.010032217354906715,0.022432719970624546,0.010032217354906715,0.022432719970624546,1
Cubic,MagpieData mean CovalentRadius,0.0,0.0,0.0,0.0,0
Cubic,MagpieData mean Electronegativity,0.6009612975001903,0.15192364544322615,0.6009612975001903,0.15192364544322615,5
Cubic,MagpieData mean GSbandgap,0.22622053202229547,0.15297348126559968,0.22622053202229547,0.15297348126559968,5
Cubic,MagpieData mean GSmagmom,0.24904856745797016,0.026726191414511012,0.24904856745797016,0.026726191414511012,5
Cubic,MagpieData mean GSvolume_pa,0.5174229228492755,0.08477425375658802,0.5174229228492755,0.08477425375658802,5
Cubic,MagpieData mean MeltingT,0.5575105294990965,0.11486000745321613,0.5575105294990965,0.11486000745321613,5
Cubic,MagpieData mean MendeleevNumber,-0.10285843678641901,0.09727973623741476,0.10285843678641901,0.09727973623741476,3
Cubic,MagpieData mean NUnfilled,0.0,0.0,0.0,0.0,0
Cubic,MagpieData mean NValence,0.0,0.0,0.0,0.0,0
Cubic,MagpieData mean NdUnfilled,-0.03485540586422951,0.04780029148693568,0.03485540586422951,0.04780029148693568,2
Cubic,MagpieData mean NdValence,0.8168958009453726,0.11846061016344932,0.8168958009453726,0.11846061016344932,5
Cubic,MagpieData mean NfUnfilled,-0.03796407055562876,0.08489024246498413,0.03796407055562876,0.08489024246498413,1
Cubic,MagpieData mean NfValence,-0.5117530583334198,0.07733215343551193,0.5117530583334198,0.07733215343551193,5
Cubic,MagpieData mean NpUnfilled,-0.19477598889098924,0.10992934980439371,0.19477598889098924,0.10992934980439371,5
Cubic,MagpieData mean NpValence,0.42856534830466886,0.07190238058868746,0.42856534830466886,0.07190238058868746,5
Cubic,MagpieData mean NsUnfilled,0.05740249231805792,0.07212543793624566,0.05740249231805792,0.07212543793624566,3
Cubic,MagpieData mean NsValence,-0.23860134352631923,0.034368302161157854,0.23860134352631923,0.034368302161157854,5
Cubic,MagpieData mean Number,0.0,0.0,0.0,0.0,0
Cubic,MagpieData mean Row,-0.6140010720653649,0.12428628659696836,0.6140010720653649,0.12428628659696836,5
Cubic,MagpieData mean SpaceGroupNumber,0.2868986708993908,0.07622242378243539,0.2868986708993908,0.07622242378243539,5
Cubic,MagpieData minimum AtomicWeight,0.0,0.0,0.0,0.0,0
Cubic,MagpieData minimum Column,-0.004148791342799327,0.009276979466961927,0.004148791342799327,0.009276979466961927,1
Cubic,MagpieData minimum CovalentRadius,0.21519252963107097,0.058802388049938044,0.21519252963107097,0.058802388049938044,5
Cubic,MagpieData minimum Electronegativity,-0.03015009171979998,0.018470353665242512,0.03015009171979998,0.018470353665242512,4
Cubic,MagpieData minimum GSbandgap,0.0,0.0,0.0,0.0,0
Cubic,MagpieData minimum GSmagmom,0.0,0.0,0.0,0.0,0
Cubic,MagpieData minimum GSvolume_pa,-0.07454511577188572,0.045839959864535026,0.07454511577188572,0.045839959864535026,4
Cubic,MagpieData minimum MeltingT,0.0,0.0,0.0,0.0,0
Cubic,MagpieData minimum MendeleevNumber,-0.007151036056903903,0.015990202732789182,0.007151036056903903,0.015990202732789182,1
Cubic,MagpieData minimum NUnfilled,-0.09115647384912241,0.025740516784746557,0.09115647384912241,0.025740516784746557,5
Cubic,MagpieData minimum NValence,0.0,0.0,0.0,0.0,0
Cubic,MagpieData minimum NdUnfilled,0.0,0.0,0.0,0.0,0
Cubic,MagpieData minimum NdValence,0.0,0.0,0.0,0.0,0
Cubic,MagpieData minimum NfUnfilled,0.0,0.0,0.0,0.0,0
Cubic,MagpieData minimum NfValence,0.0,0.0,0.0,0.0,0
Cubic,MagpieData minimum NpUnfilled,0.04458179785480166,0.06510133775954893,0.04458179785480166,0.06510133775954893,4
